	Unnamed: 0	Event_Type	Count	Sample_sentence	Trigger	Start	End	sentence_translation	trigger_translation
454	454	Justice:Execute	4	新华社北京１１月１４日电（记者李煦　牛爱民）遵照北京市高级 人民法院院长下达的执行死刑的命令，北京市第一中级人民法院今 天将杀害公安民警袁时光的凶手王国清验明正身，押赴刑场执行枪 决。	死刑	6	7	Xinhua News Agency, Beijing, November 14th (Reporter Li Yanniu Aimin) In accordance with an order issued by the President of the Beijing Higher People&#39;s Court to execute the death penalty, the Beijing No. 1 Intermediate People&#39;s Court will today clear the identity of the murderer Wang Yuanguang, who killed the police. He was executed at the execution ground.	death penalty
455	455	Justice:Convict	1	在东京连续举行4天的审判日军性虐待的二次大战被害妇女国际法 庭“公元2000年东京大审”，12 号在担任法庭庭长的美国 籍麦道娜宣布初步的审判结果，认为由于慰安妇制度是由日军和政 府大 规模的在各地实施将女性性奴隶化的活动，当时的日皇裕仁 不可能不知情，因此宣判裕仁有罪， 此外也要求日本政府对于受 害的女性道歉并且赔偿。	有罪	17	18	The International Tribunal for the Victims of Military Sexual Abuse in Tokyo, held in Tokyo for four consecutive days, was held in Tokyo in 2000 AD. Madonna, the U.S. President serving on the 12th, announced the preliminary results of the trial. The women&#39;s system was a large-scale implementation of the slavery of female sex by the Japanese army and the government. At that time, the Japanese emperor Hirohito could not be unaware, so he convicted Hirohito, and also requested the Japanese government to apologize and compensate the victims.	guilty
456	456	Life:Marry	10	打破吉氏世界纪录是许多人梦寐以求的目标，而纪录的项目也是无 奇不有，今年台湾一共有9项纪 录获得英国吉氏总部认证通过， 包括双胞胎大集合，最大的天灯以及最大的海底婚礼，并且在今  天获颁纪录证书，黄美宁的报道。	婚礼	10	11	Breaking the Geely&#39;s world record is the dream of many people, and the record items are also amazing. This year, a total of 9 records in Taiwan were certified by the Geely headquarters in Britain, including the twin collection, the largest sky lantern and the largest underwater wedding. Won the certificate of record today, Huang Meining reports.	wedding
457	457	Life:Marry	10	28岁的姐， 房子好歹也弄好了， 终于结婚了。	结婚	4	5	28-year-old sister, the house is ready, and finally married.	marry
458	458	Life:Marry	10	以后一定得和媳妇照一次婚纱照， 虽说都已经嫁给我了，可不能 亏待她。	嫁	2	3	I must take a wedding photo with my daughter-in-law in the future. Although she has already married me, I cannot treat her badly.	Bride
459	459	Life:Marry	10	调查发现，10名已婚或与男友同居的中国女性当中，几乎有9人 表示，他们在诸如购买房子和汽车等大件物品时，至少可以与男人 平等参与意见。	已婚	2	3	The survey found that almost 9 out of 10 Chinese women who were married or living with their boyfriends said that they could at least participate equally with men when buying large items such as houses and cars.	married
460	460	Life:Marry	10	建议你娶个日本女人LP，这样你的钱可以放心了！	娶	0	1	I suggest you marry a Japanese woman LP so that your money can be assured!	Marry
461	461	Life:Marry	10	这是他最后一次谈恋爱， 在结婚之前。	结婚	2	3	This was his last time falling in love, before getting married.	marry
462	462	Life:Marry	10	一个错误的决定导致了一场错误的婚姻。	婚姻	0	1	A wrong decision led to a wrong marriage.	marriage
463	463	Life:Marry	10	这是怎么样的婚姻？	婚姻	0	1	What kind of marriage is this?	marriage
464	464	Life:Marry	10	"结婚前真的不知道， 原来女人""虚荣心""都很强，一两句花言巧 语之后什么事都没了......"	结婚	0	1	I really do n’t know before marriage. It turns out that women have a very strong vanity. After a word or two, everything is gone ...	marry
465	465	Life:Marry	10	除了在东台湾喜气洋洋之外，在台北县也有一场号称世纪末最具规 模的户外集团结婚，除了有百 人大乐队之外，168对新人更同 时拥吻200秒为即将到来的二十一世纪来做见证。	结婚	3	4	In addition to the cheerfulness in East Taiwan, there is also a large-scale outdoor group marriage in Taipei County that claims to be at the end of the century. In addition to a hundred-person band, 168 couples have also kissed 200 seconds at the same time for the coming 21st century. Testify.	marry
466	466	Justice:Fine	3	安徽省合肥市中级人民法院昨天对原阜阳市市长肖作新受贿、巨额 财产来源不明，周纪美受贿、 贪污、非法倒卖土地使用权、巨额 财产来源不明一案，作出一审判决：肖作新、周纪美夫妇分别 被 判处无期徒刑和死刑，缓期二年执行，并处没收个人全部财产。	没收	24	25	The Intermediate People&#39;s Court of Hefei City, Anhui Province yesterday made a new bribery to the former Mayor of Fuyang City, Xiao, and the source of the huge amount of property was unknown. Sentenced to life imprisonment and death, suspended for two years, and confiscated all personal property.	Confiscation
467	467	Justice:Fine	3	又到了药酒热卖的时候，很多的民众习惯到便利商店购买药酒补身 ，不过高雄县卫生局正准备全 面取缔，因为药酒到现在被列为药 品，无照贩卖的将会处以重罚。	重罚	10	11	When the hot sale of medicinal wine came, many people used to buy medicinal wine in convenience stores, but the Kaohsiung County Health Bureau is preparing to ban it completely, because the medicinal wine is now classified as a medicine, and those who sell it without a license will be punished severely.	Heavy penalty
468	468	Justice:Fine	3	新华社巴西利亚１１月６日电（记者郑大方）巴西大型石油企业“ 巴西石油公司”因原油再次泄漏污染环境，被圣保罗州政府依据环 境保护法处以１０３万美元的罚款。	罚款	11	12	Xinhua News Agency, Brasilia, November 6 (Reporter Zheng Dafang). A large Brazilian oil company, &quot;Brazilian Petroleum Company&quot;, was fined $ 1.03 million in accordance with the Environmental Protection Law by the state government of São Paulo for leaking crude oil to pollute the environment again.	fine
469	469	Transaction:Transfer-Ownership	10	业内人士在联想和IBM达成收购交易的时候表示，合并虽然会使 联想公司规模大大扩大，一举使联想在国际舞台上占有一席之地， 成为世界级公司，但公司也将面临许多管理上的挑战，利润也可能 被稀释。	收购	0	1	Industry insiders said when Lenovo and IBM reached an acquisition transaction, although the merger will greatly expand the size of Lenovo and make Lenovo a place on the international stage, becoming a world-class company, the company will also face many management challenges and profits May also be diluted.	Acquisition
470	470	Transaction:Transfer-Ownership	10	走进这间不起眼的老房子，就是从日军时代开始已经三代单传的正 岛番刀师傅，师傅姓陈，但附 近居民都叫他华纳哲士，来买刀的 原著民按闽南语发音把华纳叫成了番刀王，不管是华纳还是番 师 傅打出来的番刀的确有一套。	买	10	11	Into this humble old house, there are three generations of single-handed masters of Masahima Masato who have been passed on since the Japanese era. The master is named Chen, but the residents nearby call him Warner philosopher. Called the Fandao King, no matter whether it was Warner or Fan Fan, there was indeed a set of Fandao.	buy
471	471	Transaction:Transfer-Ownership	10	调查发现，10名已婚或与男友同居的中国女性当中，几乎有9人 表示，他们在诸如购买房子和汽车等大件物品时，至少可以与男人 平等参与意见。	购买	7	8	The survey found that almost 9 out of 10 Chinese women who were married or living with their boyfriends said that they could at least participate equally with men when buying large items such as houses and cars.	buy
472	472	Transaction:Transfer-Ownership	10	新华社乌鲁木齐１０月７日电（记者孙彬）记者从新疆维吾尔自治 区体育局获悉，乌鲁木齐南门体育场的整体资产将全部拍卖，拍卖 仪式将于１０月２６日中午１２时在乌鲁木齐昆仑宾馆公开进行。	拍卖	7	8	Xinhua News Agency, Urumqi, October 7th (Reporter Sun Bin) The reporter learned from the Xinjiang Uygur Autonomous Region Sports Bureau that the entire assets of the Urumqi South Gate Stadium will be auctioned off. .	auction
473	473	Transaction:Transfer-Ownership	10	新华社乌鲁木齐１０月７日电（记者孙彬）记者从新疆维吾尔自治 区体育局获悉，乌鲁木齐南门体育场的整体资产将全部拍卖，拍卖 仪式将于１０月２６日中午１２时在乌鲁木齐昆仑宾馆公开进行。	拍卖	9	10	Xinhua News Agency, Urumqi, October 7th (Reporter Sun Bin) The reporter learned from the Xinjiang Uygur Autonomous Region Sports Bureau that the entire assets of the Urumqi South Gate Stadium will be auctioned off. .	auction
474	474	Transaction:Transfer-Ownership	10	由于南门体育场目前已不能满足新疆各族人民体育文化生活的需要 ，为全面推动新疆体育事业的发展，减轻国家投资压力，新疆维吾 尔自治区党委、政府决定，按照市场规律运作，在海内外进行广泛 招商，依据《拍卖法》整体拍卖南门体育场资产，用拍卖所得资金 易地重建一座现代化、高标准、全国一流的园林式的新疆体育中心 。	拍卖	20	21	As the South Gate Stadium can no longer meet the needs of people&#39;s sports and cultural life in Xinjiang, in order to comprehensively promote the development of sports in Xinjiang and reduce the pressure on national investment, the Party Committee and Government of Xinjiang Uygur Autonomous Region have decided to operate in accordance with market laws and conduct extensive activities at home and abroad. China Merchants, based on the &quot;Auction Law&quot;, auctioned the assets of Nanmen Stadium as a whole, and used the funds from the auction to rebuild a modern, high-standard, first-class garden-style Xinjiang sports center.	auction
